"Date","USGS 11292000 MF STANISLAUS R AT KENNEDY MDWS NR DARDANELLE CA","USGS 11292500 CLARK FORK STANISLAUS R NR DARDANELLE CA","USGS 11292610 DONNELL PH NR STRAWBERRY CA","USGS 11292700 MF STANISLAUS R A HELLS HALF ACRE BRIDGE CA","USGS 11292820 BEARDSLEY PH NR STRAWBERRY CA","USGS 11292860 JW SOUTHERN PP A SND BAR DIV DAM NR LNG BRN CA","USGS 11292900 MF STANISLAUS R BL BEARDSLEY DAM CA","USGS 11293200 MF STANISLAUS R BL SND BAR DIV DAM NR AVERY CA","USGS 11293372 NF STANISLAUS R BL UTICA RES NR BEAR VALLEY CA","USGS 11293500 NF STANISLAUS R BL SILVER C CA","USGS 11293580 NF STANISLAUS R DIV TUNNEL NR BIG MDW CA","USGS 11293600 NF STANISLAUS R BL DIV D","USGS 11293700 HOBART C AT NF DIV TUNNL OUTLT NR SPICER MDWS CA","USGS 11293710 NF STANISLAUS DIV TU OL BL HOBART C NR NSMD CA","USGS 11293760 NEW SPICER MDW DAM PP A NSMD NR B MDW CA","USGS 11294000 HIGHLAND C BL SPICER MEADOWS RES CA","USGS 11294500 NF STANISLAUS R NR AVERY CA","USGS 11295210 BEAVER C DIV TO MCKAYS POINT RES NR ARNOLD CA","USGS 11295230 BEAVER CR BL DIV DAM NR ARNOLD CA","USGS 11295250 COLLIERVILLE PP NR MURPHYS CA","USGS 11295270 NF STANISLAUS R BL MCKAYS POINT DAM NR AVERY CA","USGS 11295300 NF STANISLAUS R BL BEAVER C NR HATHAWAY PINES CA","USGS 11295340 MILL C BL HUNTER RES A HATHAWAY PINES CA","USGS 11295505 STANISLAUS PP NR HATHAWAY PINES CA","USGS 11296500 SF STANISLAUS R A STRAWBERRY CA","USGS 11297000 PHILADELPHIA CN NR STRAWBERRY CA","USGS 11297200 SF STANISLAUS R NR STRAWBERRY CA","USGS 11297500 TUOLUMNE CN NR LONG BARN CA","USGS 11298000 SF STANISLAUS R NR LONG BARN CA","USGS 11298650 ANGELS C BL MURPHYS AFTERBAY NR MURPHYS CA","USGS 11298700 ANGELS C BL UTICA D DIV DAM NR MURPHYS CA","USGS 11300500 S SAN JOAQUIN CN NR KNIGHTS FERRY CA","USGS 11301000 OAKDALE CN NR KNIGHTS FERRY CA","USGS 11302000 STANISLAUS R BL GOODWIN DAM NR KNIGHTS FERRY CA","USGS 11292615 MF STANISLAUS R LOW FLOW REL BL DONNELL LAKE","USGS 11299200 NEW MELONES PP BL NEW MELONES DAM NR SONORA CA","USGS 11299996 TULLOCH PH NR KNIGHTS FERRY CA"
2010-02-23,53,NA,NA,176,136,0,139,NA,7,NA,1.5,19,NA,NA,25,25,157,11,20,215,19,38,0.76,131,48,42,13,25,25,20,NA,0,0,1020,41,NA,NA
2010-02-24,54,NA,NA,220,131,0,143,NA,7,NA,1.7,19,NA,NA,25,25,228,31,20,166,19,38,0.81,136,50,46,13,25,67,20,NA,0,0,1010,41,NA,NA
2010-02-25,55,NA,NA,222,128,0,138,NA,7,NA,1.8,19,NA,NA,25,25,231,28,20,175,19,38,0.78,137,49,44,13,26,65,20,NA,0,0,1010,42,NA,NA
2010-02-26,53,NA,NA,212,132,0,141,NA,7,NA,2.1,19,NA,NA,23,23,237,32,20,317,19,38,0.82,117,49,45,14,26,52,20,NA,0,0,1010,42,NA,NA
2010-02-27,53,NA,NA,254,124,0,149,NA,7,NA,2.3,19,NA,NA,23,23,381,74,19,331,19,38,NA,157,50,49,14,27,82,20,NA,0,0,1010,42,NA,NA
2010-02-28,55,NA,NA,234,125,0,142,NA,7,NA,1.4,19,NA,NA,82,82,268,47,19,248,19,38,4.8,177,49,47,13,25,38,20,NA,0,0,942,42,NA,NA
2010-03-01,53,NA,NA,224,126,0,141,NA,7,NA,1.5,19,NA,NA,90,90,348,37,19,223,19,38,0.82,130,49,46,13,25,26,20,NA,0,0,838,42,NA,NA
2010-03-02,53,NA,NA,223,130,0,141,NA,7.1,NA,2.3,19,NA,NA,41,41,283,41,19,280,19,38,0.82,148,48,46,13,25,26,20,NA,0,0,740,42,NA,NA
2010-03-03,53,NA,NA,234,132,0,144,NA,7.1,NA,2,19,NA,NA,41,41,285,42,19,199,18,38,0.85,144,48,46,13,25,32,20,NA,0,0,591,42,NA,NA
2010-03-04,53,NA,NA,232,127,0,142,NA,7.1,NA,1.4,19,NA,NA,39,39,248,33,19,324,18,37,0.85,162,47,44,13,25,27,20,NA,0,0,507,42,NA,NA
2010-03-05,52,NA,NA,222,128,0,138,NA,7.1,NA,1.3,19,NA,NA,37,37,225,27,19,256,18,38,0.81,153,46,43,13,25,24,20,NA,0,0,369,43,NA,NA
2010-03-06,52,NA,NA,216,128,0,138,NA,7.1,NA,1.4,19,NA,NA,38,38,221,26,19,205,18,37,0.8,154,46,43,13,25,23,20,NA,0,0,304,43,NA,NA
2010-03-07,51,NA,NA,211,128,0,139,NA,7.1,NA,1.4,19,NA,NA,37,37,211,24,19,146,18,38,0.79,118,46,42,13,25,23,20,NA,0,0,239,43,NA,NA
2010-03-08,51,NA,NA,210,129,0,138,NA,7.1,NA,3.6,19,NA,NA,38,38,222,23,19,204,18,38,0.74,139,46,42,13,25,22,20,NA,0,0,200,41,NA,NA
2010-03-09,51,NA,NA,207,219,87,139,NA,7.1,NA,2.7,19,NA,NA,38,38,206,21,19,186,18,37,0.65,178,46,42,13,25,22,20,NA,0,0,201,40,NA,NA
2010-03-10,51,NA,NA,204,299,172,139,NA,7.1,NA,2,19,NA,NA,37,37,200,20,19,147,18,37,0.65,263,45,41,13,25,22,20,NA,0,0,203,40,NA,NA
2010-03-11,50,NA,NA,200,300,172,138,NA,7.1,NA,1.7,19,NA,NA,37,37,186,17,20,143,18,38,0.64,264,45,41,13,25,21,20,NA,0,0,202,40,NA,NA
2010-03-12,51,NA,NA,210,300,173,139,NA,7.1,NA,4.6,19,NA,NA,37,37,218,24,20,216,18,38,0.68,285,45,42,13,25,24,20,NA,361,0,203,40,NA,NA
2010-03-13,52,NA,NA,235,301,174,140,NA,7.1,NA,3.7,19,NA,NA,37,37,246,26,20,174,18,38,0.69,270,46,42,13,25,36,20,NA,654,0,186,40,NA,NA
2010-03-14,51,NA,NA,217,300,170,138,NA,7.1,NA,2.6,19,NA,NA,37,37,216,21,20,175,18,38,0.66,300,46,42,13,25,27,20,NA,607,0,185,41,NA,NA
2010-03-15,53,NA,NA,216,300,171,138,NA,7.1,NA,5.3,19,NA,NA,37,37,226,21,20,176,18,38,0.65,299,46,42,13,25,25,20,NA,606,0,186,41,NA,NA
2010-03-16,55,NA,NA,222,300,172,140,NA,7.1,NA,14,20,NA,NA,37,37,250,26,20,205,18,38,0.65,272,47,44,13,25,23,20,NA,605,0,188,41,NA,NA
2010-03-17,58,NA,NA,231,300,172,138,NA,7.1,NA,20,21,NA,NA,38,38,279,31,20,259,18,38,0.65,277,49,47,13,31,20,20,NA,605,0,189,41,NA,NA
2010-03-18,63,NA,NA,247,300,171,138,NA,7.1,NA,29,21,NA,NA,38,38,333,44,20,341,18,38,0.65,294,51,49,14,35,19,20,NA,605,0,188,40,NA,NA
2010-03-19,68,NA,NA,260,300,170,138,NA,7.1,NA,33,21,NA,NA,38,38,356,52,20,388,18,38,0.65,312,54,49,16,35,20,20,5.5,604,0,190,41,NA,NA
2010-03-20,71,NA,NA,270,300,174,138,NA,7,NA,34,21,NA,NA,38,38,373,58,20,420,18,38,0.65,274,57,50,20,35,19,20,5.4,605,0,191,41,NA,NA
2010-03-21,70,NA,NA,273,300,172,138,NA,6.9,NA,29,21,NA,NA,38,38,354,57,20,369,18,38,0.66,315,60,50,22,35,20,20,5.5,606,0,190,41,NA,NA
2010-03-22,70,NA,NA,271,300,171,138,NA,6.8,NA,29,21,NA,NA,38,38,341,56,20,336,18,38,0.66,312,62,50,24,35,20,20,5.5,606,67,196,42,NA,NA
2010-03-23,72,NA,NA,282,300,173,138,NA,6.7,NA,38,21,NA,NA,38,38,384,62,20,222,19,38,0.66,271,64,50,27,35,20,20,5.3,606,69,184,42,NA,NA
2010-03-24,74,NA,NA,292,300,173,138,NA,6.7,NA,39,22,NA,NA,34,34,406,67,20,297,19,38,0.66,279,69,50,33,35,20,20,5.4,638,69,191,40,NA,NA
2010-03-25,73,NA,NA,300,300,172,138,NA,6.7,NA,35,21,NA,NA,31,31,404,70,20,382,19,38,0.66,280,68,50,32,36,22,20,5.4,635,79,191,40,NA,NA
2010-03-26,70,NA,NA,287,300,172,137,NA,6.7,NA,21,20,NA,NA,30,30,327,58,20,516,18,38,0.66,291,63,50,27,36,21,20,NA,635,118,189,40,NA,NA
2010-03-27,71,NA,NA,280,300,168,137,NA,6.7,NA,27,21,NA,NA,21,21,299,57,20,341,19,38,0.66,270,62,50,25,35,20,20,5.9,635,182,195,41,NA,NA
2010-03-28,76,NA,NA,294,300,170,138,NA,6.7,NA,49,22,NA,NA,21,21,361,66,20,196,19,38,0.65,282,66,50,29,34,17,20,5.7,571,193,201,41,NA,NA
2010-03-29,83,NA,NA,313,300,171,138,NA,6.7,NA,56,22,NA,NA,22,22,412,73,20,381,19,38,0.65,266,72,50,38,35,14,20,5.8,539,204,199,42,NA,NA
2010-03-30,87,NA,NA,356,300,171,140,NA,6.8,NA,70,23,NA,NA,21,21,621,105,20,535,19,38,0.68,277,77,50,48,36,18,20,NA,546,232,198,42,NA,NA
2010-03-31,80,NA,NA,353,300,175,141,NA,6.9,NA,30,21,NA,NA,21,21,446,83,19,453,19,38,0.68,302,69,49,36,37,18,20,NA,741,233,243,42,NA,NA
2010-04-01,75,NA,NA,312,301,173,138,NA,7,NA,23,21,NA,NA,21,21,326,64,19,440,19,38,0.67,272,63,49,27,36,18,20,NA,855,215,1250,41,NA,NA
2010-04-02,72,NA,NA,293,301,170,138,NA,7,NA,29,21,NA,NA,21,21,288,57,19,302,18,38,0.68,260,60,49,23,36,19,20,NA,854,210,1350,41,NA,NA
2010-04-03,69,NA,NA,296,301,174,140,NA,7,NA,36,21,NA,NA,21,21,282,54,20,249,18,38,0.67,285,58,50,22,36,20,20,NA,857,211,1350,41,NA,NA
2010-04-04,66,NA,NA,284,300,168,140,NA,7,NA,32,21,NA,NA,32,32,260,49,20,344,18,38,0.66,316,56,50,20,36,19,20,NA,852,211,1350,41,NA,NA
2010-04-05,65,NA,NA,295,299,174,142,NA,7.1,NA,40,22,NA,NA,136,136,330,48,20,384,18,38,0.71,302,55,50,20,36,20,20,NA,787,165,1360,41,NA,NA
2010-04-06,63,NA,NA,275,301,173,140,NA,7.1,NA,34,21,NA,NA,141,141,364,41,20,260,18,38,0.67,260,54,49,18,36,20,20,NA,752,75,1350,42,NA,NA
2010-04-07,66,NA,NA,280,300,171,141,NA,7.1,NA,40,22,NA,NA,141,141,431,47,20,352,18,38,0.65,298,57,50,21,36,23,20,NA,733,0,1350,42,NA,NA
2010-04-08,73,NA,NA,304,294,166,141,NA,7.1,NA,77,23,NA,NA,142,142,539,56,20,299,18,38,0.64,290,66,50,31,36,31,20,NA,739,0,1350,43,NA,NA
2010-04-09,77,NA,NA,334,300,173,141,NA,7,NA,120,24,NA,NA,49,49,545,68,20,497,18,38,0.64,323,75,50,46,35,37,20,NA,760,66,1180,43,NA,NA
2010-04-10,79,NA,NA,360,300,173,140,NA,7,NA,128,24,NA,NA,38,38,522,80,20,413,18,38,0.59,282,79,50,53,36,43,20,NA,812,145,997,43,NA,NA
2010-04-11,77,NA,NA,363,300,178,139,NA,7,NA,101,23,NA,NA,38,38,485,83,20,511,18,38,0.61,308,74,49,47,36,46,20,NA,606,155,1000,42,NA,NA
2010-04-12,75,NA,NA,356,298,177,140,NA,7,NA,86,23,NA,NA,38,38,429,76,20,569,19,38,2.7,291,70,49,42,36,49,20,NA,433,160,1010,40,NA,NA
2010-04-13,72,NA,NA,339,301,178,142,NA,7.1,NA,60,22,NA,NA,38,38,377,68,20,508,18,38,4.5,308,65,49,36,36,46,20,NA,231,123,1000,40,NA,NA
2010-04-14,71,NA,NA,345,300,179,139,NA,7,NA,61,22,NA,NA,38,38,405,70,20,284,18,38,0.6,292,59,50,29,36,46,20,NA,202,95,995,40,NA,NA
2010-04-15,73,NA,NA,352,368,241,138,NA,7,NA,67,22,NA,NA,38,38,420,71,20,428,18,38,0.6,358,58,50,27,36,40,20,NA,199,91,1000,41,NA,NA
2010-04-16,79,NA,NA,368,401,273,138,NA,7,NA,103,24,NA,NA,38,38,477,81,20,645,18,38,0.59,409,64,51,33,36,38,20,NA,105,86,1020,41,NA,NA
2010-04-17,89,NA,NA,390,402,272,138,NA,7,NA,161,25,NA,NA,38,38,557,93,20,318,18,38,0.59,387,70,51,41,36,40,20,NA,349,84,1000,42,NA,NA
2010-04-18,101,NA,NA,423,400,270,138,NA,6.9,NA,211,26,NA,NA,38,38,650,111,22,616,18,40,0.59,393,80,51,NA,36,44,20,NA,351,84,1000,42,NA,NA
2010-04-19,115,NA,NA,472,404,270,137,NA,6.9,NA,261,26,NA,NA,38,38,769,130,23,739,18,42,0.6,402,89,51,NA,36,51,20,NA,361,84,1000,43,NA,NA
2010-04-20,133,NA,NA,551,470,270,140,NA,6.9,NA,336,27,NA,NA,28,28,1060,123,72,972,18,90,0.64,411,104,50,NA,36,58,20,NA,426,84,1010,43,NA,NA
2010-04-21,118,NA,NA,523,501,0,323,NA,6.9,NA,167,25,NA,NA,118,118,750,145,23,1080,18,41,NA,460,85,50,NA,36,51,20,NA,446,77,1000,43,NA,NA
2010-04-22,104,NA,NA,453,501,0,505,NA,6.9,NA,106,24,NA,NA,521,521,1030,121,19,1010,18,38,NA,477,74,50,49,36,39,20,NA,439,55,996,44,NA,NA
2010-04-23,99,NA,NA,451,446,242,216,NA,6.9,NA,117,24,NA,NA,564,564,1180,122,19,1000,18,38,NA,472,75,51,NA,36,34,20,NA,364,50,1000,43,NA,NA
2010-04-24,111,NA,NA,498,500,364,138,NA,6.9,NA,223,26,NA,NA,404,404,1280,149,19,1010,18,38,0.59,510,90,51,NA,36,38,20,NA,337,50,1000,41,NA,NA
2010-04-25,128,NA,NA,561,500,361,138,NA,6.9,NA,305,27,NA,NA,226,226,1130,176,18,1080,18,37,0.59,500,112,51,NA,36,43,20,NA,252,41,1000,41,NA,NA
